neuron_id,super_class,class,cell_type,side,nt_type,nt_score
720575940601229343,sensory,olfactory,ORN,right,ACH,0.83
720575940601229605,sensory,olfactory,ORN,right,ACH,0.6
720575940601230083,sensory,olfactory,ORN,right,ACH,0.88
720575940601230242,sensory,olfactory,ORN,right,ACH,0.62
720575940601231193,sensory,olfactory,ORN,right,ACH,0.73
720575940601231246,sensory,olfactory,ORN,right,ACH,0.9
720575940601231887,sensory,olfactory,ORN,right,ACH,0.84
720575940601232565,sensory,olfactory,ORN,right,ACH,0.72
720575940601233374,sensory,olfactory,ORN,right,ACH,0.82
720575940601233741,sensory,olfactory,ORN,right,ACH,0.63
720575940601234466,sensory,olfactory,ORN,right,ACH,0.72
720575940601234692,sensory,olfactory,ORN,right,ACH,0.97
720575940601235226,sensory,olfactory,ORN,right,ACH,0.63
720575940601235744,sensory,olfactory,ORN,right,ACH,0.66
720575940601236301,sensory,olfactory,ORN,right,ACH,0.81
720575940601236396,sensory,olfactory,ORN,right,ACH,0.74
720575940601237301,sensory,olfactory,ORN,right,ACH,0.68
720575940601237641,sensory,olfactory,ORN,right,ACH,0.73
720575940601237942,sensory,olfactory,ORN,right,ACH,0.69
720575940601238713,sensory,olfactory,ORN,right,ACH,0.84
720575940601239200,sensory,olfactory,ORN,right,ACH,0.99
720575940601240044,sensory,olfactory,ORN,right,ACH,0.89
720575940601240709,sensory,olfactory,ORN,right,ACH,0.6
720575940601241394,sensory,olfactory,ORN,right,ACH,0.73
720575940601241641,sensory,olfactory,ORN,right,ACH,0.95
720575940601242270,sensory,olfactory,ORN,right,ACH,0.96
720575940601242520,sensory,olfactory,ORN,right,ACH,0.97
720575940601243219,sensory,olfactory,ORN,right,ACH,0.95
720575940601243610,sensory,olfactory,ORN,right,ACH,0.96
720575940601244578,sensory,olfactory,ORN,right,ACH,0.64
720575940601244841,sensory,olfactory,ORN,right,ACH,0.81
720575940601245131,sensory,olfactory,ORN,right,ACH,0.61
720575940601245661,sensory,olfactory,ORN,right,ACH,0.92
720575940601246045,sensory,olfactory,ORN,right,ACH,0.8
720575940601246566,sensory,olfactory,ORN,right,ACH,0.77
720575940601246611,sensory,olfactory,ORN,right,ACH,0.72
720575940601247279,sensory,olfactory,ORN,right,ACH,0.68
720575940601247806,sensory,olfactory,ORN,right,ACH,0.63
720575940601247905,sensory,olfactory,ORN,right,ACH,0.67
720575940601248885,sensory,olfactory,ORN,right,ACH,0.9
720575940601249432,sensory,olfactory,ORN,right,ACH,0.6
720575940601249500,sensory,olfactory,ORN,right,ACH,0.68
720575940601250145,sensory,olfactory,ORN,right,ACH,0.9
720575940601251031,sensory,olfactory,ORN,right,ACH,0.87
720575940601251887,sensory,olfactory,ORN,right,ACH,0.64
720575940601252438,sensory,olfactory,ORN,right,ACH,0.92
720575940601253338,sensory,olfactory,ORN,right,ACH,0.98
720575940601254132,sensory,olfactory,ORN,right,ACH,0.77
720575940601254969,sensory,olfactory,ORN,right,ACH,0.97
720575940601255734,sensory,olfactory,ORN,right,ACH,0.87
720575940601255759,sensory,olfactory,ORN,right,ACH,0.78
720575940601256099,sensory,olfactory,ORN,right,ACH,0.61
720575940601256175,sensory,olfactory,ORN,right,ACH,0.62
720575940601256989,sensory,olfactory,ORN,right,ACH,0.7
720575940601257062,sensory,olfactory,ORN,right,ACH,0.82
720575940601257296,sensory,olfactory,ORN,right,ACH,0.96
720575940601257714,sensory,olfactory,ORN,right,ACH,0.75
720575940601258360,sensory,olfactory,ORN,right,ACH,0.76
720575940601258684,sensory,olfactory,ORN,right,ACH,0.61
720575940601259374,sensory,olfactory,ORN,right,ACH,0.65
720575940601259381,sensory,olfactory,ORN,right,ACH,0.85
720575940601260015,sensory,olfactory,ORN,right,ACH,0.62
720575940601260779,sensory,olfactory,ORN,right,ACH,0.83
720575940601261497,sensory,olfactory,ORN,right,ACH,0.93
720575940601261864,sensory,olfactory,ORN,right,ACH,0.96
720575940601261973,sensory,olfactory,ORN,right,ACH,0.71
720575940601262676,sensory,olfactory,ORN,right,ACH,0.72
720575940601262765,sensory,olfactory,ORN,right,ACH,0.71
720575940601263714,sensory,olfactory,ORN,right,ACH,0.77
720575940601264119,sensory,olfactory,ORN,right,ACH,0.92
720575940601264151,sensory,olfactory,ORN,right,ACH,0.78
720575940601264698,sensory,olfactory,ORN,right,ACH,0.69
720575940601265463,sensory,olfactory,ORN,right,ACH,0.75
720575940601266280,sensory,olfactory,ORN,right,ACH,0.93
720575940601266583,sensory,olfactory,ORN,right,ACH,0.97
720575940601266731,sensory,olfactory,ORN,right,ACH,0.72
720575940601267640,sensory,olfactory,ORN,right,ACH,0.96
720575940601268455,sensory,olfactory,ORN,right,ACH,0.94
720575940601269119,sensory,olfactory,ORN,right,ACH,0.75
720575940601270092,sensory,olfactory,ORN,right,ACH,0.6
720575940601270988,sensory,olfactory,ORN,right,ACH,0.82
720575940601271115,sensory,olfactory,ORN,right,ACH,0.62
720575940601271702,sensory,olfactory,ORN,right,ACH,0.83
720575940601272253,sensory,olfactory,ORN,right,ACH,0.81
720575940601272341,sensory,olfactory,ORN,right,ACH,0.72
720575940601273108,sensory,olfactory,ORN,right,ACH,0.89
720575940601273852,sensory,olfactory,ORN,right,ACH,0.73
720575940601274275,sensory,olfactory,ORN,right,ACH,0.95
720575940601275147,sensory,olfactory,ORN,right,ACH,0.8
720575940601275312,sensory,olfactory,ORN,right,ACH,0.67
720575940601275944,sensory,olfactory,ORN,right,ACH,0.93
720575940601276143,sensory,olfactory,ORN,right,ACH,0.64
720575940601276831,sensory,olfactory,ORN,right,ACH,0.91
720575940601277704,sensory,olfactory,ORN,right,ACH,0.62
720575940601278474,sensory,olfactory,ORN,right,ACH,0.96
720575940601279037,sensory,olfactory,ORN,right,ACH,0.78
720575940601279600,sensory,olfactory,ORN,right,ACH,0.63
720575940601280288,sensory,olfactory,ORN,right,ACH,0.63
720575940601280389,sensory,olfactory,ORN,right,ACH,0.68
720575940601280984,sensory,olfactory,ORN,right,ACH,0.79
720575940601281323,sensory,olfactory,ORN,right,ACH,0.74
720575940601282011,sensory,olfactory,ORN,right,ACH,0.86
720575940601282114,sensory,olfactory,ORN,right,ACH,0.71
720575940601282186,sensory,olfactory,ORN,right,ACH,0.95
720575940601282512,sensory,olfactory,ORN,right,ACH,0.79
720575940601282849,sensory,olfactory,ORN,right,ACH,0.84
720575940601283163,sensory,olfactory,ORN,right,ACH,0.87
720575940601283320,sensory,olfactory,ORN,right,ACH,0.82
720575940601283694,sensory,olfactory,ORN,right,ACH,0.92
720575940601284676,sensory,olfactory,ORN,right,ACH,0.77
720575940601284681,sensory,olfactory,ORN,right,ACH,0.72
720575940601285486,sensory,olfactory,ORN,right,ACH,0.69
720575940601286244,sensory,olfactory,ORN,right,ACH,0.85
720575940601286528,sensory,olfactory,ORN,right,ACH,0.93
720575940601286666,sensory,olfactory,ORN,right,ACH,0.87
720575940601287006,sensory,olfactory,ORN,right,ACH,0.94
720575940601287480,sensory,olfactory,ORN,right,ACH,0.77
720575940601288274,sensory,olfactory,ORN,right,ACH,0.72
720575940601288839,sensory,olfactory,ORN,right,ACH,0.64
720575940601289501,sensory,olfactory,ORN,right,ACH,0.84
720575940601290363,sensory,olfactory,ORN,right,ACH,0.71
720575940601291210,sensory,olfactory,ORN,right,ACH,0.65
720575940601291762,sensory,olfactory,ORN,right,ACH,0.68
720575940601292514,sensory,olfactory,ORN,right,ACH,0.95
720575940601292593,sensory,olfactory,ORN,right,ACH,0.88
720575940601293507,central,ALPN,uPN,left,ACH,0.61
720575940601294027,central,ALPN,uPN,left,ACH,0.85
720575940601294860,central,ALPN,uPN,left,ACH,0.83
720575940601295275,central,ALPN,uPN,left,ACH,0.9
720575940601295493,central,ALPN,uPN,left,ACH,0.95
720575940601296058,central,ALPN,uPN,left,ACH,0.7
720575940601296974,central,ALPN,uPN,left,ACH,0.99
720575940601297458,central,ALPN,uPN,left,ACH,0.86
720575940601297611,central,ALPN,uPN,left,ACH,0.74
720575940601297840,central,ALPN,uPN,left,ACH,0.95
720575940601298444,central,ALPN,uPN,left,ACH,0.89
720575940601298742,central,ALPN,uPN,left,ACH,0.65
720575940601299256,central,ALPN,uPN,left,ACH,0.8
720575940601299663,central,ALPN,uPN,left,ACH,0.74
720575940601299674,central,ALPN,uPN,left,ACH,0.86
720575940601300543,central,ALPN,uPN,left,ACH,0.98
720575940601301172,central,ALPN,uPN,left,ACH,0.87
720575940601301948,central,ALPN,uPN,left,ACH,0.8
720575940601302405,central,ALPN,uPN,left,ACH,0.66
720575940601302985,central,ALPN,uPN,left,ACH,0.97
720575940601303661,central,ALPN,uPN,left,ACH,0.94
720575940601303811,central,ALPN,uPN,left,ACH,0.89
720575940601304307,central,ALPN,uPN,left,ACH,0.97
720575940601304349,central,ALPN,uPN,left,ACH,0.69
720575940601304849,central,ALPN,uPN,left,ACH,0.69
720575940601305120,central,ALPN,uPN,left,ACH,0.74
720575940601305164,central,ALPN,uPN,left,ACH,0.86
720575940601305695,central,ALPN,uPN,left,ACH,0.95
720575940601306065,central,ALPN,uPN,left,ACH,0.75
720575940601307005,central,ALPN,uPN,left,ACH,0.78
720575940601307053,central,ALPN,uPN,left,ACH,0.62
720575940601307718,central,ALPN,uPN,left,ACH,0.73
720575940601308439,central,ALPN,uPN,left,ACH,0.98
720575940601309088,central,ALPN,uPN,left,ACH,0.92
720575940601309943,central,ALPN,uPN,left,ACH,0.89
720575940601310536,central,ALPN,uPN,left,ACH,0.81
720575940601310715,central,ALPN,uPN,left,ACH,0.75
720575940601311103,central,ALPN,uPN,left,ACH,0.74
720575940601311773,central,ALPN,uPN,left,ACH,0.95
720575940601311853,central,ALPN,uPN,left,ACH,0.8
720575940601312239,central,ALPN,uPN,left,ACH,0.98
720575940601312468,central,ALPN,uPN,left,ACH,0.8
720575940601312830,central,ALPN,uPN,left,ACH,0.92
720575940601313184,central,ALPN,uPN,left,ACH,0.79
720575940601313678,central,ALPN,uPN,left,ACH,0.95
720575940601313685,central,ALPN,uPN,left,ACH,0.8
720575940601313828,central,ALPN,uPN,left,ACH,0.77
720575940601314064,central,ALPN,uPN,left,ACH,0.63
720575940601314723,central,ALPN,uPN,left,ACH,0.71
720575940601314877,central,ALPN,uPN,left,ACH,0.67
720575940601315248,central,ALPN,uPN,left,ACH,0.83
720575940601316085,central,ALPN,uPN,left,ACH,0.65
720575940601316321,central,ALPN,uPN,left,ACH,0.76
720575940601316660,central,ALPN,uPN,left,ACH,0.88
720575940601317154,central,ALPN,uPN,left,ACH,0.86
720575940601317645,central,ALPN,uPN,left,ACH,0.68
720575940601317811,central,ALPN,uPN,left,ACH,0.85
720575940601318232,central,ALPN,uPN,left,ACH,0.61
720575940601318277,central,ALPN,uPN,left,ACH,0.65
720575940601318884,central,ALPN,uPN,left,ACH,0.66
720575940601319529,central,ALPN,uPN,right,ACH,0.8
720575940601320442,central,ALPN,uPN,right,ACH,0.82
720575940601320500,central,ALPN,uPN,right,ACH,0.66
720575940601321445,central,ALPN,uPN,right,ACH,0.67
720575940601322427,central,ALPN,uPN,right,ACH,0.76
720575940601323420,central,ALPN,uPN,right,ACH,0.82
720575940601323440,central,ALPN,uPN,right,ACH,0.94
720575940601324186,central,ALPN,uPN,right,ACH,0.86
720575940601324477,central,ALPN,uPN,right,ACH,0.97
720575940601324699,central,ALPN,uPN,right,ACH,0.78
720575940601325182,central,ALPN,uPN,right,ACH,0.94
720575940601325357,central,ALPN,uPN,right,ACH,0.69
720575940601325778,central,ALPN,uPN,right,ACH,0.83
720575940601326592,central,ALPN,uPN,right,ACH,0.83
720575940601327378,central,ALPN,uPN,right,ACH,0.67
720575940601328054,central,ALPN,uPN,right,ACH,0.8
720575940601328226,central,ALPN,uPN,right,ACH,0.88
720575940601328577,central,ALPN,uPN,right,ACH,0.96
720575940601329188,central,ALPN,uPN,right,ACH,0.83
720575940601329424,central,ALPN,uPN,right,ACH,0.75
720575940601329560,central,ALPN,uPN,right,ACH,0.64
720575940601329768,central,ALPN,uPN,right,ACH,0.8
720575940601330700,central,ALPN,uPN,right,ACH,0.8
720575940601331130,central,ALPN,uPN,right,ACH,0.92
720575940601331751,central,ALPN,uPN,right,ACH,0.64
720575940601332239,central,ALPN,uPN,right,ACH,0.95
720575940601332854,central,ALPN,uPN,right,ACH,0.62
720575940601333657,central,ALPN,uPN,right,ACH,0.81
720575940601334428,central,ALPN,uPN,right,ACH,0.65
720575940601334922,central,ALPN,uPN,right,ACH,0.86
720575940601335846,central,ALPN,uPN,right,ACH,0.84
720575940601336694,central,ALPN,uPN,right,ACH,0.6
720575940601337655,central,ALPN,uPN,right,ACH,0.9
720575940601338320,central,ALPN,uPN,right,ACH,0.77
720575940601338751,central,ALPN,uPN,right,ACH,0.74
720575940601338796,central,ALPN,uPN,right,ACH,0.87
720575940601339236,central,ALPN,uPN,right,ACH,0.69
720575940601340058,central,ALPN,uPN,right,ACH,0.79
720575940601340846,central,ALPN,uPN,right,ACH,0.75
720575940601341450,central,ALPN,uPN,right,ACH,0.91
720575940601342380,central,ALPN,uPN,right,ACH,0.9
720575940601343094,central,ALPN,uPN,right,ACH,0.82
720575940601343530,central,ALPN,uPN,right,ACH,0.65
720575940601344019,central,ALPN,uPN,right,ACH,0.9
720575940601344951,central,ALPN,uPN,right,ACH,0.94
720575940601345242,central,ALPN,uPN,right,ACH,0.83
720575940601345799,central,ALPN,uPN,right,ACH,0.76
720575940601345993,central,ALPN,uPN,right,ACH,0.6
720575940601346755,central,ALPN,uPN,right,ACH,0.91
720575940601347347,central,ALPN,uPN,right,ACH,0.8
720575940601347880,central,ALPN,uPN,right,ACH,0.6
720575940601348551,central,ALPN,uPN,right,ACH,0.68
720575940601349375,central,ALPN,uPN,right,ACH,0.72
720575940601349746,central,ALPN,uPN,right,ACH,0.64
720575940601350183,central,ALPN,uPN,right,ACH,0.85
720575940601350443,central,ALPN,uPN,right,ACH,0.7
720575940601350992,central,ALPN,uPN,right,ACH,0.77
720575940601351367,central,ALPN,uPN,right,ACH,0.84
720575940601352064,central,ALPN,uPN,right,ACH,0.76
720575940601352273,central,ALPN,uPN,right,ACH,0.76
720575940601353076,central,ALLN,LN,left,GABA,0.82
720575940601353260,central,ALLN,LN,left,GABA,0.74
720575940601353829,central,ALLN,LN,left,GABA,0.79
720575940601354144,central,ALLN,LN,left,GABA,0.83
720575940601354937,central,ALLN,LN,left,GABA,0.88
720575940601355691,central,ALLN,LN,left,GABA,0.65
720575940601356576,central,ALLN,LN,left,GABA,0.86
720575940601357342,central,ALLN,LN,left,GABA,0.69
720575940601358144,central,ALLN,LN,left,GABA,0.87
720575940601358310,central,ALLN,LN,left,GABA,0.64
720575940601358831,central,ALLN,LN,left,GABA,0.76
720575940601359178,central,ALLN,LN,left,GABA,0.91
720575940601359807,central,ALLN,LN,left,GABA,0.87
720575940601360531,central,ALLN,LN,left,GABA,0.62
720575940601360930,central,ALLN,LN,left,GABA,0.98
720575940601360936,central,ALLN,LN,left,GABA,0.91
720575940601361780,central,ALLN,LN,left,GABA,0.66
720575940601362729,central,ALLN,LN,left,GABA,0.83
720575940601362820,central,ALLN,LN,left,GABA,0.62
720575940601363048,central,ALLN,LN,left,GABA,0.74
720575940601363672,central,ALLN,LN,left,GABA,0.61
720575940601364066,central,ALLN,LN,left,GABA,0.96
720575940601364477,central,ALLN,LN,left,GABA,0.84
720575940601365011,central,ALLN,LN,left,GABA,0.71
720575940601365998,central,ALLN,LN,left,GABA,0.83
720575940601366967,central,ALLN,LN,left,GABA,0.9
720575940601367147,central,ALLN,LN,left,GABA,0.85
720575940601367597,central,ALLN,LN,left,GABA,0.6
720575940601368468,central,ALLN,LN,left,GABA,0.86
720575940601369292,central,ALLN,LN,left,GABA,0.8
720575940601369492,central,ALLN,LN,left,GABA,0.61
720575940601370106,central,ALLN,LN,left,GABA,0.8
720575940601370822,central,ALLN,LN,left,GABA,0.69
720575940601370996,central,ALLN,LN,left,GABA,0.86
720575940601371365,central,ALLN,LN,left,GABA,0.69
720575940601371366,central,ALLN,LN,left,GABA,0.98
720575940601371455,central,ALLN,LN,left,GABA,0.99
720575940601372254,central,ALLN,LN,left,GABA,0.76
720575940601372940,central,ALLN,LN,left,GABA,0.75
720575940601373541,central,ALLN,LN,left,GABA,0.68
720575940601373557,central,ALLN,LN,right,GABA,0.89
720575940601373628,central,ALLN,LN,right,GABA,0.96
720575940601374191,central,ALLN,LN,right,GABA,0.71
720575940601375041,central,ALLN,LN,right,GABA,0.82
720575940601375638,central,ALLN,LN,right,GABA,0.74
720575940601376625,central,ALLN,LN,right,GABA,0.92
720575940601376857,central,ALLN,LN,right,GABA,0.84
720575940601377057,central,ALLN,LN,right,GABA,0.78
720575940601377471,central,ALLN,LN,right,GABA,0.82
720575940601377739,central,ALLN,LN,right,GABA,0.67
720575940601378258,central,ALLN,LN,right,GABA,0.64
720575940601378333,central,ALLN,LN,right,GABA,0.8
720575940601378682,central,ALLN,LN,right,GABA,0.97
720575940601379505,central,ALLN,LN,right,GABA,0.8
720575940601379769,central,ALLN,LN,right,GABA,0.94
720575940601380602,central,ALLN,LN,right,GABA,0.91
720575940601380859,central,ALLN,LN,right,GABA,0.87
720575940601381849,central,ALLN,LN,right,GABA,0.75
720575940601382345,central,ALLN,LN,right,GABA,0.9
720575940601383121,central,ALLN,LN,right,GABA,0.73
720575940601383916,central,ALLN,LN,right,GABA,0.78
720575940601384388,central,ALLN,LN,right,GABA,0.95
720575940601385271,central,ALLN,LN,right,GABA,0.61
720575940601385391,central,ALLN,LN,right,GABA,0.7
720575940601385783,central,ALLN,LN,right,GABA,0.85
720575940601386009,central,ALLN,LN,right,GABA,0.86
720575940601386245,central,ALLN,LN,right,GABA,0.91
720575940601386668,central,ALLN,LN,right,GABA,0.97
720575940601387197,central,ALLN,LN,right,GABA,0.81
720575940601387915,central,ALLN,LN,right,GABA,0.92
720575940601388170,central,ALLN,LN,right,GABA,0.71
720575940601388579,central,ALLN,LN,right,GABA,0.86
720575940601389420,central,ALLN,LN,right,GABA,0.73
720575940601389988,central,ALLN,LN,right,GABA,0.96
720575940601390476,central,ALLN,LN,right,GABA,0.72
720575940601390700,central,ALLN,LN,right,GABA,0.95
720575940601390976,central,ALLN,LN,right,GABA,0.67
720575940601391741,central,ALLN,LN,right,GABA,0.87
720575940601392673,central,ALLN,LN,right,GABA,0.67
720575940601393428,central,ALLN,LN,right,GABA,0.68
720575940601394182,central,Kenyon_Cell,KC,left,ACH,0.69
720575940601394454,central,Kenyon_Cell,KC,left,ACH,0.68
720575940601394662,central,Kenyon_Cell,KC,left,ACH,0.93
720575940601395519,central,Kenyon_Cell,KC,left,ACH,0.84
720575940601395679,central,Kenyon_Cell,KC,left,ACH,0.9
720575940601395802,central,Kenyon_Cell,KC,left,ACH,0.96
720575940601396495,central,Kenyon_Cell,KC,left,ACH,0.97
720575940601397000,central,Kenyon_Cell,KC,left,ACH,0.84
720575940601397783,central,Kenyon_Cell,KC,left,ACH,0.93
720575940601398764,central,Kenyon_Cell,KC,left,ACH,0.62
720575940601399258,central,Kenyon_Cell,KC,left,ACH,0.74
720575940601399581,central,Kenyon_Cell,KC,left,ACH,0.79
720575940601400484,central,Kenyon_Cell,KC,left,ACH,0.95
720575940601401374,central,Kenyon_Cell,KC,left,ACH,0.71
720575940601401562,central,Kenyon_Cell,KC,left,ACH,0.98
720575940601402500,central,Kenyon_Cell,KC,left,ACH,0.8
720575940601402908,central,Kenyon_Cell,KC,left,ACH,0.69
720575940601403499,central,Kenyon_Cell,KC,left,ACH,0.65
720575940601404038,central,Kenyon_Cell,KC,left,ACH,0.91
720575940601404528,central,Kenyon_Cell,KC,left,ACH,0.97
720575940601404562,central,Kenyon_Cell,KC,left,ACH,0.8
720575940601404966,central,Kenyon_Cell,KC,left,ACH,0.94
720575940601405761,central,Kenyon_Cell,KC,left,ACH,0.67
720575940601405885,central,Kenyon_Cell,KC,left,ACH,0.87
720575940601406357,central,Kenyon_Cell,KC,left,ACH,0.72
720575940601406366,central,Kenyon_Cell,KC,left,ACH,0.6
720575940601406582,central,Kenyon_Cell,KC,left,ACH,0.75
720575940601406686,central,Kenyon_Cell,KC,left,ACH,0.73
720575940601407314,central,Kenyon_Cell,KC,left,ACH,0.94
720575940601407506,central,Kenyon_Cell,KC,left,ACH,0.81
720575940601407749,central,Kenyon_Cell,KC,left,ACH,0.71
720575940601408731,central,Kenyon_Cell,KC,left,ACH,0.84
720575940601409106,central,Kenyon_Cell,KC,left,ACH,0.67
720575940601409541,central,Kenyon_Cell,KC,left,ACH,0.68
720575940601410259,central,Kenyon_Cell,KC,left,ACH,0.89
720575940601410633,central,Kenyon_Cell,KC,left,ACH,0.93
720575940601410920,central,Kenyon_Cell,KC,left,ACH,0.78
720575940601411506,central,Kenyon_Cell,KC,left,ACH,0.65
720575940601412096,central,Kenyon_Cell,KC,left,ACH,0.87
720575940601412930,central,Kenyon_Cell,KC,left,ACH,0.64
720575940601413207,central,Kenyon_Cell,KC,left,ACH,0.91
720575940601413776,central,Kenyon_Cell,KC,left,ACH,0.77
720575940601414167,central,Kenyon_Cell,KC,left,ACH,0.68
720575940601414987,central,Kenyon_Cell,KC,left,ACH,0.97
720575940601415141,central,Kenyon_Cell,KC,left,ACH,0.78
720575940601415151,central,Kenyon_Cell,KC,left,ACH,0.67
720575940601415663,central,Kenyon_Cell,KC,left,ACH,0.65
720575940601416578,central,Kenyon_Cell,KC,left,ACH,0.93
720575940601417108,central,Kenyon_Cell,KC,left,ACH,0.81
720575940601417432,central,Kenyon_Cell,KC,left,ACH,0.91
720575940601417740,central,Kenyon_Cell,KC,left,ACH,0.7
720575940601418620,central,Kenyon_Cell,KC,left,ACH,0.82
720575940601419028,central,Kenyon_Cell,KC,left,ACH,0.64
720575940601419196,central,Kenyon_Cell,KC,left,ACH,0.62
720575940601420030,central,Kenyon_Cell,KC,left,ACH,0.7
720575940601420890,central,Kenyon_Cell,KC,left,ACH,0.85
720575940601421351,central,Kenyon_Cell,KC,left,ACH,0.89
720575940601421618,central,Kenyon_Cell,KC,left,ACH,0.74
720575940601422192,central,Kenyon_Cell,KC,left,ACH,0.82
720575940601423022,central,Kenyon_Cell,KC,left,ACH,0.7
720575940601423043,central,Kenyon_Cell,KC,left,ACH,0.76
720575940601423403,central,Kenyon_Cell,KC,left,ACH,0.94
720575940601424390,central,Kenyon_Cell,KC,left,ACH,0.84
720575940601424981,central,Kenyon_Cell,KC,left,ACH,0.82
720575940601425646,central,Kenyon_Cell,KC,left,ACH,0.81
720575940601426446,central,Kenyon_Cell,KC,left,ACH,0.71
720575940601426779,central,Kenyon_Cell,KC,left,ACH,0.86
720575940601427279,central,Kenyon_Cell,KC,left,ACH,0.9
720575940601427737,central,Kenyon_Cell,KC,left,ACH,0.95
720575940601428128,central,Kenyon_Cell,KC,left,ACH,0.84
720575940601428603,central,Kenyon_Cell,KC,left,ACH,0.85
720575940601428752,central,Kenyon_Cell,KC,left,ACH,0.94
720575940601429408,central,Kenyon_Cell,KC,left,ACH,0.92
720575940601429754,central,Kenyon_Cell,KC,left,ACH,0.76
720575940601430382,central,Kenyon_Cell,KC,left,ACH,0.82
720575940601431252,central,Kenyon_Cell,KC,left,ACH,0.95
720575940601431334,central,Kenyon_Cell,KC,left,ACH,0.66
720575940601431568,central,Kenyon_Cell,KC,left,ACH,0.72
720575940601432237,central,Kenyon_Cell,KC,left,ACH,0.71
720575940601432511,central,Kenyon_Cell,KC,left,ACH,0.84
720575940601432916,central,Kenyon_Cell,KC,left,ACH,0.71
720575940601433372,central,Kenyon_Cell,KC,left,ACH,0.9
720575940601434334,central,Kenyon_Cell,KC,left,ACH,0.74
720575940601434936,central,Kenyon_Cell,KC,left,ACH,0.8
720575940601435398,central,Kenyon_Cell,KC,left,ACH,0.76
720575940601435587,central,Kenyon_Cell,KC,left,ACH,0.93
720575940601435716,central,Kenyon_Cell,KC,left,ACH,0.88
720575940601436394,central,Kenyon_Cell,KC,left,ACH,0.7
720575940601437156,central,Kenyon_Cell,KC,left,ACH,0.87
720575940601437238,central,Kenyon_Cell,KC,left,ACH,0.68
720575940601437645,central,Kenyon_Cell,KC,left,ACH,0.64
720575940601437711,central,Kenyon_Cell,KC,left,ACH,0.97
720575940601438196,central,Kenyon_Cell,KC,left,ACH,0.81
720575940601438223,central,Kenyon_Cell,KC,left,ACH,0.9
720575940601438760,central,Kenyon_Cell,KC,left,ACH,0.9
720575940601438846,central,Kenyon_Cell,KC,left,ACH,0.64
720575940601439479,central,Kenyon_Cell,KC,left,ACH,0.66
720575940601440150,central,Kenyon_Cell,KC,left,ACH,0.96
720575940601440550,central,Kenyon_Cell,KC,left,ACH,0.72
720575940601440804,central,Kenyon_Cell,KC,left,ACH,0.89
720575940601441258,central,Kenyon_Cell,KC,left,ACH,0.84
720575940601441393,central,Kenyon_Cell,KC,left,ACH,0.81
720575940601441568,central,Kenyon_Cell,KC,left,ACH,0.61
720575940601442248,central,Kenyon_Cell,KC,left,ACH,0.74
720575940601443186,central,Kenyon_Cell,KC,left,ACH,0.73
720575940601443674,central,Kenyon_Cell,KC,left,ACH,0.78
720575940601444566,central,Kenyon_Cell,KC,left,ACH,0.81
720575940601444845,central,Kenyon_Cell,KC,left,ACH,0.81
720575940601444984,central,Kenyon_Cell,KC,left,ACH,0.98
720575940601445699,central,Kenyon_Cell,KC,left,ACH,0.81
720575940601446305,central,Kenyon_Cell,KC,left,ACH,0.83
720575940601446952,central,Kenyon_Cell,KC,left,ACH,0.89
720575940601447851,central,Kenyon_Cell,KC,left,ACH,0.82
720575940601448388,central,Kenyon_Cell,KC,left,ACH,0.85
720575940601448935,central,Kenyon_Cell,KC,left,ACH,0.72
720575940601449291,central,Kenyon_Cell,KC,left,ACH,0.79
720575940601449524,central,Kenyon_Cell,KC,left,ACH,0.91
720575940601449977,central,Kenyon_Cell,KC,left,ACH,0.72
720575940601450400,central,Kenyon_Cell,KC,left,ACH,0.7
720575940601450711,central,Kenyon_Cell,KC,left,ACH,0.6
720575940601451247,central,Kenyon_Cell,KC,left,ACH,0.92
720575940601452116,central,Kenyon_Cell,KC,left,ACH,0.65
720575940601452410,central,Kenyon_Cell,KC,left,ACH,0.78
720575940601452419,central,Kenyon_Cell,KC,left,ACH,0.87
720575940601452923,central,Kenyon_Cell,KC,left,ACH,0.97
720575940601453412,central,Kenyon_Cell,KC,left,ACH,0.72
720575940601454197,central,Kenyon_Cell,KC,left,ACH,0.77
720575940601454497,central,Kenyon_Cell,KC,left,ACH,0.83
720575940601455313,central,Kenyon_Cell,KC,left,ACH,0.6
720575940601455696,central,Kenyon_Cell,KC,left,ACH,0.67
720575940601456600,central,Kenyon_Cell,KC,left,ACH,0.82
720575940601457005,central,Kenyon_Cell,KC,left,ACH,0.7
720575940601457738,central,Kenyon_Cell,KC,left,ACH,0.89
720575940601458138,central,Kenyon_Cell,KC,left,ACH,0.92
720575940601458364,central,Kenyon_Cell,KC,left,ACH,0.7
720575940601458797,central,Kenyon_Cell,KC,left,ACH,0.84
720575940601459327,central,Kenyon_Cell,KC,left,ACH,0.9
720575940601460259,central,Kenyon_Cell,KC,left,ACH,0.84
720575940601460970,central,Kenyon_Cell,KC,left,ACH,0.87
720575940601461262,central,Kenyon_Cell,KC,left,ACH,0.85
720575940601461807,central,Kenyon_Cell,KC,left,ACH,0.92
720575940601462230,central,Kenyon_Cell,KC,left,ACH,0.67
720575940601462301,central,Kenyon_Cell,KC,left,ACH,0.67
720575940601462598,central,Kenyon_Cell,KC,left,ACH,0.64
720575940601463065,central,Kenyon_Cell,KC,left,ACH,0.84
720575940601463344,central,Kenyon_Cell,KC,left,ACH,0.87
